,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
11636,2014-04,-2.906546,53.451284,4,35,Violence and Offence,5,174
11637,2014-04,-2.902125,53.452298,16,42,Rape,5,174
11638,2014-04,-2.902645,53.454101,21,27,Violence and Offence,5,174
11639,2014-04,-2.901777,53.454359,7,57,Chain,5,174
11640,2014-04,-2.901599,53.453767,18,16,Rape,5,174
11641,2014-04,-2.906285,53.459556,17,19,Robery,5,174
11642,2014-04,-2.909551,53.455927,16,38,Chain,5,174
11643,2014-04,-2.909551,53.455927,1,15,Rape,5,174
11644,2014-04,-2.909551,53.455927,2,34,Chain,5,174
11645,2014-04,-2.909551,53.455927,16,21,Violence and Offence,5,174
11646,2014-04,-2.909551,53.455927,12,40,Pick,5,174
11647,2014-04,-2.909188,53.45797,22,31,Rape,5,174
11648,2014-04,-2.909551,53.455927,9,42,Rape,5,174
11649,2014-04,-2.898982,53.468187,5,19,Robery,5,174
11650,2014-04,-2.898572,53.4609,7,1,Violence and Offence,5,174
11651,2014-04,-2.909551,53.455927,12,19,Chain,5,174
11652,2014-04,-2.909551,53.455927,16,44,Kidnap,5,174
11653,2014-04,-2.909551,53.455927,22,46,HNT,5,174
11654,2014-04,-2.899233,53.465093,18,58,Pick,5,174
11655,2014-04,-2.899233,53.465093,7,19,Chain,5,174
11656,2014-04,-2.899304,53.449928,20,57,HNT,5,174
11657,2014-04,-2.902672,53.452527,2,19,Kidnap,5,174
11658,2014-04,-2.903226,53.449548,10,7,Pick,5,174
11659,2014-04,-2.902672,53.452527,21,26,Pick,5,174
11660,2014-04,-2.902672,53.452527,5,49,HNT,5,174
11661,2014-04,-2.902672,53.452527,9,22,HNT,5,174
11662,2014-04,-2.902672,53.452527,19,35,Rape,5,174
11663,2014-04,-2.903226,53.449548,17,35,Robery,5,174
11664,2014-04,-2.899304,53.449928,5,0,Violence and Offence,5,174
11665,2014-04,-2.899304,53.449928,15,47,Pick,5,174
11666,2014-04,-2.902672,53.452527,22,53,Robery,5,174
11667,2014-04,-2.901175,53.450121,14,30,Violence and Offence,5,174
11668,2014-04,-2.902481,53.451333,2,32,Violence and Offence,5,174
11669,2014-04,-2.901175,53.450121,13,5,Murder,5,174
11670,2014-04,-2.909856,53.448356,19,44,Violence and Offence,5,174
11671,2014-04,-2.902672,53.452527,8,25,Rape,5,174
11672,2014-04,-2.903226,53.449548,0,16,HNT,5,174
11673,2014-04,-2.899906,53.450634,13,55,Pick,5,174
11674,2014-04,-2.902481,53.451333,6,6,Murder,5,174
11675,2014-04,-2.899906,53.450634,4,30,Rape,5,174
11676,2014-04,-2.901175,53.450121,4,3,Chain,5,174
11677,2014-04,-2.902481,53.451333,8,33,Rape,5,174
11678,2014-04,-2.905407,53.44519,2,4,Chain,5,174
11679,2014-04,-2.899066,53.447898,15,41,Rape,5,174
11680,2014-04,-2.901491,53.447251,16,50,Chain,5,174
11681,2014-04,-2.901491,53.447251,11,35,Chain,5,174
11682,2014-04,-2.902734,53.444778,21,52,Chain,5,174
11683,2014-04,-2.902734,53.444778,12,53,Robery,5,174
11684,2014-04,-2.899904,53.449079,1,50,Kidnap,5,174
11685,2014-04,-2.885599,53.452727,13,56,HNT,5,174
11686,2014-04,-2.882549,53.452318,11,18,Pick,5,174
11687,2014-04,-2.888208,53.452141,18,12,Violence and Offence,5,174
11688,2014-04,-2.892098,53.451663,4,4,Kidnap,5,174
11689,2014-04,-2.880525,53.455659,9,45,Violence and Offence,5,174
11690,2014-04,-2.874399,53.452881,13,25,HNT,5,174
11691,2014-04,-2.896287,53.450364,17,21,Pick,5,174
11692,2014-04,-2.896857,53.455286,8,20,Robery,5,174
11693,2014-04,-2.898124,53.451069,7,21,Kidnap,5,174
11694,2014-04,-2.895837,53.456911,21,9,Murder,5,174
11695,2014-04,-2.89889,53.45172,1,28,Rape,5,174
11696,2014-04,-2.897402,53.456828,15,41,Robery,5,174
11697,2014-04,-2.89889,53.45172,8,18,Robery,5,174
11698,2014-04,-2.874816,53.446793,22,33,Robery,5,174
11699,2014-04,-2.875745,53.448027,22,46,Murder,5,174
11700,2014-04,-2.884547,53.448447,6,29,Pick,5,174
11701,2014-04,-2.879424,53.449743,13,7,Violence and Offence,5,174
11702,2014-04,-2.886062,53.451061,3,37,Kidnap,5,174
11703,2014-04,-2.886062,53.451061,8,17,Kidnap,5,174
11704,2014-04,-2.914178,53.445572,1,35,Robery,5,174
11705,2014-04,-2.914929,53.447571,10,0,Pick,5,174
11706,2014-04,-2.915154,53.445457,8,55,Rape,5,174
11707,2014-04,-2.913188,53.448528,2,27,Robery,5,174
11708,2014-04,-2.915154,53.445457,12,47,Pick,5,174
11709,2014-04,-2.914929,53.447571,17,10,Kidnap,5,174
11710,2014-04,-2.911439,53.443517,5,34,Kidnap,5,174
11711,2014-04,-2.914439,53.443692,5,17,Chain,5,174
11712,2014-04,-2.914439,53.443692,21,30,Kidnap,5,174
11713,2014-04,-2.911439,53.443517,12,25,Rape,5,174
11714,2014-04,-2.911078,53.445623,7,55,Rape,5,174
11715,2014-04,-2.911439,53.443517,6,22,Chain,5,174
11716,2014-04,-2.911439,53.443517,13,7,Murder,5,174
11717,2014-04,-2.916126,53.443014,2,56,Rape,5,174
11718,2014-04,-2.914439,53.443692,14,27,HNT,5,174
11719,2014-04,-2.913499,53.444112,14,39,Pick,5,174
11720,2014-04,-2.913216,53.44913,3,36,Robery,5,174
11721,2014-04,-2.907806,53.444731,22,17,Pick,5,174
11722,2014-04,-2.907806,53.444731,14,19,HNT,5,174
11723,2014-04,-2.913387,53.446603,11,12,Violence and Offence,5,174
11724,2014-04,-2.906947,53.442571,0,39,Rape,5,174
11725,2014-04,-2.912981,53.447316,0,46,Kidnap,5,174
11726,2014-04,-2.90866,53.443116,7,37,Murder,5,174
11727,2014-04,-2.908018,53.448289,4,31,Pick,5,174
11728,2014-04,-2.902051,53.448784,2,56,HNT,5,174
11729,2014-04,-2.909085,53.447481,3,11,Chain,5,174
11730,2014-04,-2.910506,53.445636,18,57,Pick,5,174
11731,2014-04,-2.911827,53.446166,5,40,Pick,5,174
11732,2014-04,-2.909085,53.447481,20,27,HNT,5,174
11733,2014-04,-2.913216,53.44913,8,46,Rape,5,174
11734,2014-04,-2.909085,53.447481,8,58,Robery,5,174
11735,2014-04,-2.911072,53.446765,14,42,Chain,5,174
11736,2014-04,-2.909116,53.44473,12,41,Pick,5,174
11737,2014-04,-2.911072,53.446765,15,38,Pick,5,174
11738,2014-04,-2.909085,53.447481,5,38,Robery,5,174
11739,2014-04,-2.909085,53.447481,9,1,Murder,5,174
11740,2014-04,-2.916198,53.439373,17,27,Violence and Offence,5,174
11741,2014-04,-2.906042,53.437535,19,42,Pick,5,174
11742,2014-04,-2.906229,53.440662,0,18,Kidnap,5,174
11743,2014-04,-2.906229,53.440662,8,12,Pick,5,174
11744,2014-04,-2.906229,53.440662,3,17,Violence and Offence,5,174
11745,2014-04,-2.898692,53.445169,1,7,Robery,5,174
11746,2014-04,-2.898692,53.445169,10,1,Pick,5,174
11747,2014-04,-2.888183,53.437265,4,29,Rape,5,174
11748,2014-04,-2.888726,53.438034,11,49,Rape,5,174
11749,2014-04,-2.887043,53.436707,8,11,Pick,5,174
11750,2014-04,-2.890938,53.436543,9,19,Violence and Offence,5,174
11751,2014-04,-2.892114,53.434494,15,32,Rape,5,174
11752,2014-04,-2.892583,53.435291,8,43,Robery,5,174
11753,2014-04,-2.880936,53.439143,17,30,Chain,5,174
11754,2014-04,-2.888726,53.438034,20,3,Murder,5,174
11755,2014-04,-2.888726,53.438034,4,21,HNT,5,174
11756,2014-04,-2.887043,53.436707,18,44,Robery,5,174
11757,2014-04,-2.888726,53.438034,18,20,Chain,5,174
11758,2014-04,-2.880936,53.439143,12,39,Pick,5,174
11759,2014-04,-2.888726,53.438034,16,9,Pick,5,174
11760,2014-04,-2.880936,53.439143,11,56,Chain,5,174
11761,2014-04,-2.888183,53.437265,19,4,Kidnap,5,174
11762,2014-04,-2.885611,53.43954,4,42,Rape,5,174
11763,2014-04,-2.889423,53.435359,7,48,HNT,5,174
11764,2014-04,-2.889423,53.435359,5,51,Robery,5,174
11765,2014-04,-2.890938,53.436543,6,23,Pick,5,174
11766,2014-04,-2.88844,53.435861,20,9,Violence and Offence,5,174
11767,2014-04,-2.896604,53.432546,20,53,HNT,5,174
11768,2014-04,-2.893374,53.435689,10,20,Robery,5,174
11769,2014-04,-2.900208,53.429993,9,51,Pick,5,174
11770,2014-04,-2.894458,53.435016,15,24,Chain,5,174
11771,2014-04,-2.89415,53.433212,9,17,HNT,5,174
11772,2014-04,-2.894458,53.435016,1,30,Murder,5,174
11773,2014-04,-2.893082,53.441184,3,16,Robery,5,174
11774,2014-04,-2.894458,53.435016,1,39,Pick,5,174
11775,2014-04,-2.893082,53.441184,2,2,HNT,5,174
11776,2014-04,-2.893374,53.435689,19,46,Kidnap,5,174
11777,2014-04,-2.893082,53.441184,15,3,Robery,5,174
11778,2014-04,-2.894458,53.435016,21,34,Pick,5,174
11779,2014-04,-2.897574,53.440718,22,58,Chain,5,174
11780,2014-04,-2.893082,53.441184,15,0,Robery,5,174
11781,2014-04,-2.893082,53.441184,22,28,HNT,5,174
11782,2014-04,-2.899724,53.432747,6,2,Rape,5,174
11783,2014-04,-2.899724,53.432747,7,27,Robery,5,174
11784,2014-04,-2.902214,53.430931,14,8,Chain,5,174
11785,2014-04,-2.896604,53.432546,11,3,Violence and Offence,5,174
11786,2014-04,-2.899724,53.432747,14,55,Kidnap,5,174
11787,2014-04,-2.893082,53.441184,10,33,HNT,5,174
11788,2014-04,-2.893082,53.441184,20,18,Pick,5,174
11789,2014-04,-2.909347,53.434382,12,4,Murder,5,174
11790,2014-04,-2.890504,53.438129,8,11,Kidnap,5,174
11791,2014-04,-2.890504,53.438129,22,49,Robery,5,174
11792,2014-04,-2.890504,53.438129,2,40,Robery,5,174
11793,2014-04,-2.881607,53.441745,17,9,Pick,5,174
11794,2014-04,-2.881607,53.441745,7,1,Murder,5,174
11795,2014-04,-2.87219,53.438426,14,40,HNT,5,174
11796,2014-04,-2.877283,53.439386,22,54,Violence and Offence,5,174
11797,2014-04,-2.87219,53.438426,13,7,Murder,5,174
11798,2014-04,-2.918059,53.436329,9,16,Robery,5,174
11799,2014-04,-2.918059,53.436329,18,49,Kidnap,5,174
11800,2014-04,-2.91617,53.432478,5,42,Murder,5,174
11801,2014-04,-2.914072,53.435703,15,42,Pick,5,174
11802,2014-04,-2.914072,53.435703,16,49,Violence and Offence,5,174
11803,2014-04,-2.914072,53.435703,15,42,Chain,5,174
11804,2014-04,-2.914072,53.435703,20,20,Violence and Offence,5,174
11805,2014-04,-2.914926,53.437647,16,41,Rape,5,174
11806,2014-04,-2.909508,53.438417,7,40,Murder,5,174
11807,2014-04,-2.911101,53.437569,20,40,Robery,5,174
11808,2014-04,-2.916654,53.434003,12,38,Robery,5,174
11809,2014-04,-2.915234,53.433753,5,18,Chain,5,174
11810,2014-04,-2.873699,53.428338,18,46,Rape,5,174
11811,2014-04,-2.873699,53.428338,19,48,Pick,5,174
11812,2014-04,-2.873699,53.428338,8,12,Murder,5,174
11813,2014-04,-2.878685,53.430711,14,35,Violence and Offence,5,174
11814,2014-04,-2.873699,53.428338,19,23,Kidnap,5,174
11815,2014-04,-2.873699,53.428338,5,52,Kidnap,5,174
11816,2014-04,-2.873699,53.428338,0,7,Violence and Offence,5,174
11817,2014-04,-2.873699,53.428338,0,51,Murder,5,174
11818,2014-04,-2.8715,53.425307,15,7,Kidnap,5,174
11819,2014-04,-2.873699,53.428338,3,32,HNT,5,174
11820,2014-04,-2.873699,53.428338,3,58,Rape,5,174
11821,2014-04,-2.873699,53.428338,5,16,Pick,5,174
11822,2014-04,-2.878685,53.430711,21,53,Chain,5,174
11823,2014-04,-2.873699,53.428338,20,57,Violence and Offence,5,174
11824,2014-04,-2.873699,53.428338,6,39,Chain,5,174
11825,2014-04,-2.873699,53.428338,10,26,Rape,5,174
11826,2014-04,-2.878685,53.430711,0,46,Violence and Offence,5,174
11827,2014-04,-2.873699,53.428338,16,54,Violence and Offence,5,174
11828,2014-04,-2.873699,53.428338,17,34,Rape,5,174
11829,2014-04,-2.878685,53.430711,6,17,Violence and Offence,5,174
11830,2014-04,-2.873699,53.428338,7,48,Murder,5,174
11831,2014-04,-2.873699,53.428338,3,32,Robery,5,174
11832,2014-04,-2.873699,53.428338,8,46,Murder,5,174
11833,2014-04,-2.8715,53.425307,15,34,Chain,5,174
11834,2014-04,-2.878685,53.430711,3,35,Chain,5,174
11835,2014-04,-2.873699,53.428338,0,58,Pick,5,174
11836,2014-04,-2.878685,53.430711,0,35,HNT,5,174
11837,2014-04,-2.870722,53.426284,22,39,Robery,5,174
11838,2014-04,-2.87056,53.425718,6,52,Robery,5,174
11839,2014-04,-2.870722,53.426284,19,3,Chain,5,174
11840,2014-04,-2.877278,53.431107,15,7,Rape,5,174
11841,2014-04,-2.872607,53.430135,17,0,Robery,5,174
11842,2014-04,-2.873699,53.428338,4,29,Chain,5,174
11843,2014-04,-2.872858,53.429863,13,23,Rape,5,174
11844,2014-04,-2.872607,53.430135,20,46,Murder,5,174
11845,2014-04,-2.872607,53.430135,17,28,Chain,5,174
11846,2014-04,-2.873699,53.428338,17,29,HNT,5,174
11847,2014-04,-2.873699,53.428338,18,15,Robery,5,174
11848,2014-04,-2.873699,53.428338,1,45,Robery,5,174
11849,2014-04,-2.873699,53.428338,5,7,Rape,5,174
11850,2014-04,-2.873699,53.428338,4,18,Violence and Offence,5,174
11851,2014-04,-2.873699,53.428338,21,21,Murder,5,174
11852,2014-04,-2.877969,53.424469,18,47,Kidnap,5,174
11853,2014-04,-2.877496,53.430018,6,15,Violence and Offence,5,174
11854,2014-04,-2.877969,53.424469,22,20,Robery,5,174
11855,2014-04,-2.877969,53.424469,20,45,Chain,5,174
11856,2014-04,-2.875938,53.429625,22,15,Rape,5,174
11857,2014-04,-2.874116,53.425908,20,25,Kidnap,5,174
11858,2014-04,-2.879139,53.425026,20,27,Violence and Offence,5,174
11859,2014-04,-2.876625,53.42642,7,57,Kidnap,5,174
11860,2014-04,-2.876625,53.42642,18,53,Chain,5,174
11861,2014-04,-2.884673,53.428419,3,9,Murder,5,174
11862,2014-04,-2.878761,53.425667,1,41,Kidnap,5,174
11863,2014-04,-2.886682,53.43386,17,52,Murder,5,174
11864,2014-04,-2.884759,53.434046,14,30,Rape,5,174
11865,2014-04,-2.882071,53.436537,17,34,Robery,5,174
11866,2014-04,-2.884759,53.434046,7,19,Robery,5,174
11867,2014-04,-2.882327,53.434324,18,25,Rape,5,174
11868,2014-04,-2.881243,53.435078,10,26,Kidnap,5,174
11869,2014-04,-2.882327,53.434324,20,27,Rape,5,174
11870,2014-04,-2.882071,53.436537,22,56,Violence and Offence,5,174
11871,2014-04,-2.882071,53.436537,2,35,Chain,5,174
11872,2014-04,-2.888147,53.433382,21,33,Kidnap,5,174
11873,2014-04,-2.884759,53.434046,7,14,Chain,5,174
11874,2014-04,-2.882327,53.434324,3,52,Robery,5,174
11875,2014-04,-2.87858,53.43295,3,1,Kidnap,5,174
11876,2014-04,-2.874311,53.431731,6,25,Chain,5,174
11877,2014-04,-2.87842,53.434668,15,36,Violence and Offence,5,174
11878,2014-04,-2.869065,53.430601,15,40,HNT,5,174
11879,2014-04,-2.912045,53.430326,19,11,Pick,5,174
11880,2014-04,-2.912045,53.430326,16,47,HNT,5,174
11881,2014-04,-2.910353,53.432846,6,7,Kidnap,5,174
11882,2014-04,-2.912045,53.430326,12,44,Pick,5,174
11883,2014-04,-2.913539,53.430503,14,51,HNT,5,174
11884,2014-04,-2.907424,53.431026,17,3,Pick,5,174
11885,2014-04,-2.913539,53.430503,10,47,Robery,5,174
11886,2014-04,-2.908749,53.431043,12,47,Violence and Offence,5,174
11887,2014-04,-2.912045,53.430326,15,24,Chain,5,174
11888,2014-04,-2.912045,53.430326,12,1,Robery,5,174
11889,2014-04,-2.913539,53.430503,17,39,Pick,5,174
11890,2014-04,-2.914712,53.431869,20,24,Robery,5,174
11891,2014-04,-2.912045,53.430326,12,30,Violence and Offence,5,174
11892,2014-04,-2.910353,53.432846,17,5,Pick,5,174
11893,2014-04,-2.907424,53.431026,21,8,HNT,5,174
11894,2014-04,-2.914712,53.431869,4,13,Robery,5,174
11895,2014-04,-2.907424,53.431026,14,51,Murder,5,174
11896,2014-04,-2.910353,53.432846,0,54,Murder,5,174
11897,2014-04,-2.912045,53.430326,6,54,Murder,5,174
11898,2014-04,-2.912045,53.430326,3,12,Murder,5,174
11899,2014-04,-2.913539,53.430503,1,44,Violence and Offence,5,174
11900,2014-04,-2.910353,53.432846,12,2,Kidnap,5,174
11901,2014-04,-2.912045,53.430326,5,10,Rape,5,174
11902,2014-04,-2.911349,53.432974,9,45,Rape,5,174
11903,2014-04,-2.910353,53.432846,2,41,Pick,5,174
11904,2014-04,-2.910353,53.432846,6,13,Robery,5,174
11905,2014-04,-2.911349,53.432974,18,40,Pick,5,174
11906,2014-04,-2.910353,53.432846,0,51,HNT,5,174
11907,2014-04,-2.911349,53.432974,7,19,HNT,5,174
11908,2014-04,-2.911349,53.432974,18,31,Violence and Offence,5,174
11909,2014-04,-2.907424,53.431026,18,0,Rape,5,174
11910,2014-04,-2.913367,53.430918,1,7,Rape,5,174
11911,2014-04,-2.910353,53.432846,9,19,Pick,5,174
11912,2014-04,-2.902502,53.427486,16,26,Chain,5,174
11913,2014-04,-2.906393,53.429281,13,50,Chain,5,174
11914,2014-04,-2.902502,53.427486,10,53,Murder,5,174
11915,2014-04,-2.905348,53.430377,15,22,Violence and Offence,5,174
11916,2014-04,-2.90482,53.428888,0,13,HNT,5,174
11917,2014-04,-2.905348,53.430377,10,36,HNT,5,174
11918,2014-04,-2.905348,53.430377,20,54,HNT,5,174
11919,2014-04,-2.903329,53.430257,15,21,Chain,5,174
11920,2014-04,-2.905348,53.430377,18,58,Kidnap,5,174
11921,2014-04,-2.905348,53.430377,22,45,Murder,5,174
11922,2014-04,-2.902039,53.428361,0,56,Chain,5,174
11923,2014-04,-2.902039,53.428361,3,29,Pick,5,174
11924,2014-04,-2.903141,53.427787,19,15,Murder,5,174
11925,2014-04,-2.90424,53.428515,2,57,Chain,5,174
11926,2014-04,-2.898962,53.425885,8,36,Murder,5,174
11927,2014-04,-2.904023,53.42609,16,28,Chain,5,174
11928,2014-04,-2.903957,53.42654,11,45,Violence and Offence,5,174
11929,2014-04,-2.903957,53.42654,1,18,Rape,5,174
11930,2014-04,-2.903957,53.42654,20,41,Chain,5,174
11931,2014-04,-2.903957,53.42654,10,27,Rape,5,174
11932,2014-04,-2.903957,53.42654,9,32,Murder,5,174
11933,2014-04,-2.904023,53.42609,12,56,Chain,5,174
11934,2014-04,-2.903957,53.42654,12,11,Rape,5,174
11935,2014-04,-2.903957,53.42654,5,3,Murder,5,174
11936,2014-04,-2.904023,53.42609,22,34,Robery,5,174
11937,2014-04,-2.903957,53.42654,2,2,HNT,5,174
11938,2014-04,-2.899149,53.427592,5,52,Chain,5,174
11939,2014-04,-2.903957,53.42654,11,3,HNT,5,174
11940,2014-04,-2.904023,53.42609,6,37,Rape,5,174
11941,2014-04,-2.901864,53.427167,18,17,HNT,5,174
11942,2014-04,-2.903957,53.42654,21,16,Rape,5,174
11943,2014-04,-2.899385,53.428085,19,49,Violence and Offence,5,174
11944,2014-04,-2.903957,53.42654,16,9,Chain,5,174
11945,2014-04,-2.903957,53.42654,0,48,Chain,5,174
11946,2014-04,-2.903957,53.42654,13,19,Violence and Offence,5,174
11947,2014-04,-2.903957,53.42654,18,46,HNT,5,174
11948,2014-04,-2.899385,53.428085,21,11,Chain,5,174
11949,2014-04,-2.903957,53.42654,6,33,Pick,5,174
11950,2014-04,-2.903957,53.42654,11,33,Rape,5,174
11951,2014-04,-2.903241,53.424712,14,4,Pick,5,174
11952,2014-04,-2.899385,53.428085,3,26,Murder,5,174
11953,2014-04,-2.899149,53.427592,14,17,Chain,5,174
11954,2014-04,-2.900681,53.426025,21,5,Kidnap,5,174
11955,2014-04,-2.899149,53.427592,16,33,HNT,5,174
11956,2014-04,-2.903957,53.42654,4,45,HNT,5,174
11957,2014-04,-2.903957,53.42654,14,45,Chain,5,174
11958,2014-04,-2.898962,53.425885,16,21,Violence and Offence,5,174
11959,2014-04,-2.900525,53.428606,6,19,Murder,5,174
11960,2014-04,-2.900525,53.428606,19,17,Chain,5,174
11961,2014-04,-2.899385,53.428085,19,56,Kidnap,5,174
11962,2014-04,-2.900525,53.428606,12,4,Chain,5,174
11963,2014-04,-2.903957,53.42654,2,26,Pick,5,174
11964,2014-04,-2.912632,53.42544,8,24,Pick,5,174
11965,2014-04,-2.910089,53.42119,6,7,Kidnap,5,174
11966,2014-04,-2.903848,53.422792,21,19,Kidnap,5,174
11967,2014-04,-2.912632,53.42544,9,25,Kidnap,5,174
11968,2014-04,-2.913458,53.426027,10,53,Robery,5,174
11969,2014-04,-2.91361,53.423994,10,12,Rape,5,174
11970,2014-04,-2.912632,53.42544,6,16,Rape,5,174
11971,2014-04,-2.903848,53.422792,14,46,Kidnap,5,174
11972,2014-04,-2.913458,53.426027,19,18,Violence and Offence,5,174
11973,2014-04,-2.912632,53.42544,3,58,Kidnap,5,174
11974,2014-04,-2.910089,53.42119,18,56,Violence and Offence,5,174
11975,2014-04,-2.907027,53.427236,16,15,Robery,5,174
11976,2014-04,-2.913458,53.426027,0,10,HNT,5,174
11977,2014-04,-2.914986,53.42429,0,47,HNT,5,174
11978,2014-04,-2.91268,53.427651,15,11,Kidnap,5,174
11979,2014-04,-2.91361,53.423994,13,22,Rape,5,174
11980,2014-04,-2.913458,53.426027,22,7,Murder,5,174
11981,2014-04,-2.906271,53.423529,3,29,Robery,5,174
11982,2014-04,-2.915258,53.423667,17,14,Murder,5,174
11983,2014-04,-2.914986,53.42429,13,26,Violence and Offence,5,174
11984,2014-04,-2.891769,53.424474,16,40,Kidnap,5,174
11985,2014-04,-2.891769,53.424474,10,39,Chain,5,174
11986,2014-04,-2.891769,53.424474,11,22,Robery,5,174
11987,2014-04,-2.891769,53.424474,21,58,HNT,5,174
11988,2014-04,-2.891552,53.423469,4,55,Pick,5,174
11989,2014-04,-2.891769,53.424474,2,54,Kidnap,5,174
11990,2014-04,-2.891769,53.424474,9,53,Pick,5,174
11991,2014-04,-2.896914,53.422953,22,51,Robery,5,174
11992,2014-04,-2.895154,53.424449,9,4,Murder,5,174
11993,2014-04,-2.891769,53.424474,3,41,Murder,5,174
11994,2014-04,-2.891552,53.423469,1,35,Violence and Offence,5,174
11995,2014-04,-2.894323,53.432159,0,1,HNT,5,174
11996,2014-04,-2.894323,53.432159,14,58,Violence and Offence,5,174
11997,2014-04,-2.894323,53.432159,21,54,HNT,5,174
11998,2014-04,-2.894323,53.432159,12,35,Robery,5,174
11999,2014-04,-2.890268,53.43476,20,5,Murder,5,174
12000,2014-04,-2.891679,53.433122,8,31,HNT,5,174
12001,2014-04,-2.898271,53.429495,7,31,Rape,5,174
12002,2014-04,-2.898271,53.429495,20,44,Rape,5,174
12003,2014-04,-2.895168,53.427226,6,43,Robery,5,174
12004,2014-04,-2.898271,53.429495,5,5,Kidnap,5,174
12005,2014-04,-2.87679,53.419084,2,50,Murder,5,174
12006,2014-04,-2.87679,53.419084,8,8,Kidnap,5,174
12007,2014-04,-2.87679,53.419084,1,27,HNT,5,174
12008,2014-04,-2.87679,53.419084,10,43,HNT,5,174
12009,2014-04,-2.874887,53.417291,8,56,Robery,5,174
12010,2014-04,-2.874887,53.417291,3,25,HNT,5,174
12011,2014-04,-2.873141,53.417259,15,2,HNT,5,174
12012,2014-04,-2.879364,53.416243,0,14,Chain,5,174
12013,2014-04,-2.87679,53.419084,0,55,HNT,5,174
12014,2014-04,-2.875146,53.415986,18,31,Kidnap,5,174
12015,2014-04,-2.875146,53.415986,19,58,Chain,5,174
12016,2014-04,-2.877346,53.416869,17,32,Rape,5,174
12017,2014-04,-2.873141,53.417259,1,52,Chain,5,174
12018,2014-04,-2.879364,53.416243,5,7,Pick,5,174
12019,2014-04,-2.874158,53.414034,13,32,Robery,5,174
12020,2014-04,-2.871671,53.41673,0,13,Rape,5,174
12021,2014-04,-2.872266,53.412708,6,51,Kidnap,5,174
12022,2014-04,-2.872266,53.412708,15,54,Robery,5,174
12023,2014-04,-2.871964,53.413402,12,57,Kidnap,5,174
12024,2014-04,-2.872328,53.414308,11,55,Rape,5,174
12025,2014-04,-2.869341,53.414626,22,23,HNT,5,174
12026,2014-04,-2.873676,53.416194,5,54,Kidnap,5,174
12027,2014-04,-2.872266,53.412708,21,44,Violence and Offence,5,174
12028,2014-04,-2.873676,53.416194,12,56,Murder,5,174
12029,2014-04,-2.872686,53.422215,0,30,Rape,5,174
12030,2014-04,-2.872686,53.422215,9,0,Kidnap,5,174
12031,2014-04,-2.875234,53.421001,13,41,Rape,5,174
12032,2014-04,-2.870026,53.422414,5,3,Kidnap,5,174
12033,2014-04,-2.875234,53.421001,20,23,Robery,5,174
12034,2014-04,-2.875234,53.421001,13,43,Chain,5,174
12035,2014-04,-2.875234,53.421001,12,3,Pick,5,174
12036,2014-04,-2.875234,53.421001,1,38,Violence and Offence,5,174
12037,2014-04,-2.872162,53.423091,22,38,Kidnap,5,174
12038,2014-04,-2.875234,53.421001,4,16,Pick,5,174
12039,2014-04,-2.875234,53.421001,8,32,Kidnap,5,174
12040,2014-04,-2.88295,53.420108,14,47,Kidnap,5,174
12041,2014-04,-2.877427,53.42005,7,38,Rape,5,174
12042,2014-04,-2.877621,53.420741,3,17,Murder,5,174
12043,2014-04,-2.877621,53.420741,20,54,Kidnap,5,174
12044,2014-04,-2.877621,53.420741,10,54,Violence and Offence,5,174
12045,2014-04,-2.88295,53.420108,7,55,HNT,5,174
12046,2014-04,-2.877621,53.420741,1,35,Violence and Offence,5,174
12047,2014-04,-2.877427,53.42005,11,32,Pick,5,174
12048,2014-04,-2.877427,53.42005,0,9,Violence and Offence,5,174
12049,2014-04,-2.880901,53.421454,12,38,Murder,5,174
12050,2014-04,-2.875509,53.419723,11,7,Murder,5,174
12051,2014-04,-2.875509,53.419723,18,36,Violence and Offence,5,174
12052,2014-04,-2.868061,53.418294,8,30,Pick,5,174
12053,2014-04,-2.875509,53.419723,18,53,Murder,5,174
12054,2014-04,-2.874615,53.420179,19,24,Violence and Offence,5,174
12055,2014-04,-2.869584,53.419182,2,17,Chain,5,174
12056,2014-04,-2.871974,53.41831,5,58,Murder,5,174
12057,2014-04,-2.873691,53.417668,2,22,Kidnap,5,174
12058,2014-04,-2.872604,53.419699,4,39,HNT,5,174
12059,2014-04,-2.873611,53.418892,16,51,Violence and Offence,5,174
12060,2014-04,-2.873611,53.418892,5,22,Violence and Offence,5,174
12061,2014-04,-2.872604,53.419699,5,13,Kidnap,5,174
12062,2014-04,-2.867707,53.419357,0,22,Rape,5,174
12063,2014-04,-2.872604,53.419699,8,44,Chain,5,174
12064,2014-04,-2.868061,53.418294,15,53,Pick,5,174
12065,2014-04,-2.902216,53.407569,9,18,Robery,5,174
12066,2014-04,-2.897966,53.415025,14,17,Robery,5,174
12067,2014-04,-2.897966,53.415025,4,49,Rape,5,174
12068,2014-04,-2.898012,53.416535,22,6,HNT,5,174
12069,2014-04,-2.897966,53.415025,7,16,Murder,5,174
12070,2014-04,-2.895721,53.416346,11,10,Robery,5,174
12071,2014-04,-2.898012,53.416535,20,6,HNT,5,174
12072,2014-04,-2.896674,53.415853,19,53,Murder,5,174
12073,2014-04,-2.893601,53.415669,0,21,Murder,5,174
12074,2014-04,-2.895721,53.416346,16,8,Kidnap,5,174
